sp,total_demand,mean_demand,std_demand,n_days,cv,cum_share,ABC,XYZ,Segment
8220633,52.27,0.58077776,0.2358262,90,0.40605238,0.806369,B,X,BX
2160847,52.260002,0.58066666,0.2642003,90,0.45499477,0.8063806,B,X,BX
8510250,52.260002,0.58066666,0.31877857,90,0.5489872,0.80639225,B,Y,BY
6020715,52.26,0.58066666,0.35708496,90,0.61495686,0.8064039,B,Y,BY
6960531,52.25,0.58055556,0.24929726,90,0.42941156,0.8064155,B,X,BX
1030026,52.25,0.58055556,0.27242714,90,0.4692525,0.8064272,B,X,BX
3630831,52.25,0.58055556,0.41382393,90,0.71280676,0.8064388,B,Y,BY
3800045,52.24,0.58044446,0.54162866,90,0.93312746,0.8064504,B,Y,BY
8290764,52.24,0.58044446,0.31192017,90,0.5373816,0.80646205,B,Y,BY
3050093,52.24,0.58044446,0.21171801,90,0.36475155,0.8064737,B,X,BX
3610290,52.24,0.58044446,0.3144816,90,0.5417945,0.8064853,B,Y,BY
1910084,52.24,0.58044446,0.24119045,90,0.4155272,0.8064969,B,X,BX
5960684,52.24,0.58044446,0.3926485,90,0.67646176,0.80650854,B,Y,BY
4210763,52.24,0.58044446,0.32702923,90,0.5634118,0.80652016,B,Y,BY
5990099,52.24,0.58044446,0.32094282,90,0.552926,0.8065318,B,Y,BY
6310041,52.23,0.58033335,0.40046728,90,0.6900642,0.8065434,B,Y,BY
5610296,52.23,0.58033335,0.23991314,90,0.41340575,0.80655503,B,X,BX
5010631,52.23,0.58033335,0.19133152,90,0.32969245,0.80656666,B,X,BX
4070045,52.23,0.58033335,0.4506785,90,0.7765856,0.80657834,B,Y,BY
4380296,52.23,0.58033335,0.2801663,90,0.48276788,0.80658996,B,X,BX
6650635,52.22,0.58022225,0.27370936,90,0.47173193,0.8066016,B,X,BX
5710244,52.22,0.58022225,0.5175786,90,0.89203507,0.8066132,B,Y,BY
1740631,52.22,0.58022225,0.29194033,90,0.5031526,0.8066248,B,Y,BY
2070672,52.22,0.58022225,0.3856003,90,0.66457343,0.80663645,B,Y,BY
1260296,52.21,0.5801111,0.2680705,90,0.462102,0.8066481,B,X,BX
6610045,52.21,0.5801111,0.47229892,90,0.81415254,0.8066597,B,Y,BY
460452,52.2,0.58,0.3595253,90,0.6198712,0.8066713,B,Y,BY
4740689,52.2,0.58,0.2544878,90,0.4387721,0.80668294,B,X,BX
340686,52.2,0.58,0.27033064,90,0.4660873,0.80669457,B,X,BX
1950774,52.2,0.58,0.31128582,90,0.5366997,0.8067062,B,Y,BY
6690802,52.2,0.58,0.61666006,90,1.063207,0.8067178,B,Z,BZ
2750381,52.2,0.58,0.46451616,90,0.80088997,0.8067295,B,Y,BY
2570688,52.2,0.58,0.23329587,90,0.4022343,0.8067411,B,X,BX
3530201,52.2,0.58,0.27851936,90,0.4802058,0.80675274,B,X,BX
8910381,52.2,0.58,0.5432321,90,0.93660706,0.80676436,B,Y,BY
3070110,52.2,0.58,0.27116063,90,0.46751836,0.806776,B,X,BX
3970426,52.2,0.58,0.32262963,90,0.556258,0.8067876,B,Y,BY
1560253,52.2,0.58,0.26188597,90,0.45152754,0.80679923,B,X,BX
2140806,52.2,0.58,0.33926556,90,0.5849406,0.80681086,B,Y,BY
5040127,52.2,0.58,0.493144,90,0.85024834,0.8068225,B,Y,BY
8510473,52.2,0.58,0.2860816,90,0.49324417,0.8068341,B,X,BX
7500038,52.2,0.58,1.1323833,90,1.9523852,0.8068457,B,Z,BZ
4090006,52.2,0.58,0.4771639,90,0.82269645,0.80685735,B,Y,BY
3830635,52.2,0.58,0.27843463,90,0.4800597,0.806869,B,X,BX
2000060,52.2,0.58,0.21836986,90,0.37649977,0.80688065,B,X,BX
660503,52.2,0.58,0.33189955,90,0.57224065,0.8068923,B,Y,BY
5960006,52.2,0.58,0.30655754,90,0.52854747,0.8069039,B,Y,BY
4710259,52.2,0.58,0.3254038,90,0.56104106,0.8069155,B,Y,BY
7800140,52.2,0.58,0.30508795,90,0.52601373,0.80692714,B,Y,BY
2040216,52.2,0.58,0.26402247,90,0.45521116,0.80693877,B,X,BX
8630190,52.2,0.58,0.29075646,90,0.50130427,0.8069504,B,Y,BY
1850600,52.2,0.58,0.47527638,90,0.81944203,0.806962,B,Y,BY
1520670,52.2,0.58,0.23184653,90,0.3997354,0.80697364,B,X,BX
350006,52.2,0.58,0.33020252,90,0.5693147,0.80698526,B,Y,BY
1630129,52.2,0.58,0.7169223,90,1.2360729,0.8069969,B,Z,BZ
6580774,52.2,0.58,0.30360752,90,0.5234613,0.8070085,B,Y,BY
7810806,52.2,0.58,0.3487377,90,0.60127187,0.8070201,B,Y,BY
4340473,52.2,0.58,0.25580892,90,0.44104987,0.8070318,B,X,BX
2720381,52.2,0.58,0.50127923,90,0.86427456,0.80704343,B,Y,BY
3870190,52.2,0.58,0.2549686,90,0.43960106,0.80705506,B,X,BX
8030044,52.2,0.58,0.48925534,90,0.8435437,0.8070667,B,Y,BY
3860715,52.2,0.58,0.2817282,90,0.4857383,0.8070783,B,X,BX
400000,52.2,0.58,0.30983865,90,0.5342046,0.8070899,B,Y,BY
6400847,52.2,0.58,0.26391605,90,0.45502767,0.80710155,B,X,BX
4520077,52.2,0.58,0.34647503,90,0.59737074,0.8071132,B,Y,BY
4580011,52.2,0.58,0.2500337,90,0.43109262,0.8071248,B,X,BX
3570200,52.2,0.58,0.27281305,90,0.47036734,0.8071364,B,X,BX
1760110,52.2,0.58,0.24041162,90,0.4145028,0.80714804,B,X,BX
1970140,52.2,0.58,0.29229814,90,0.50396234,0.80715966,B,Y,BY
8480554,52.19,0.5798889,0.32360154,90,0.5580406,0.8071713,B,Y,BY
1300115,52.19,0.5798889,0.47249871,90,0.8148091,0.80718297,B,Y,BY
2780261,52.19,0.5798889,0.43984035,90,0.75849074,0.8071946,B,Y,BY
7130099,52.18,0.5797778,0.30389965,90,0.52416575,0.8072062,B,Y,BY
2410212,52.18,0.5797778,0.26562616,90,0.45815167,0.80721784,B,X,BX
4470634,52.18,0.5797778,0.23172037,90,0.39967102,0.80722946,B,X,BX
8310397,52.18,0.5797778,0.35801882,90,0.61751044,0.8072411,B,Y,BY
1400099,52.18,0.5797778,0.3066967,90,0.5289901,0.8072527,B,Y,BY
7410140,52.170002,0.5796667,0.2863111,90,0.49392366,0.8072643,B,X,BX
8120793,52.170002,0.5796667,0.39655384,90,0.6841067,0.80727595,B,Y,BY
1820321,52.170002,0.5796667,0.26656556,90,0.4598601,0.8072876,B,X,BX
1130205,52.170002,0.5796667,0.42686325,90,0.73639435,0.8072992,B,Y,BY
7270448,52.170002,0.5796667,0.29411626,90,0.5073886,0.8073108,B,Y,BY
7560187,52.17,0.5796667,0.37187183,90,0.641527,0.80732244,B,Y,BY
1930293,52.16,0.5795556,0.2394559,90,0.4131716,0.8073341,B,X,BX
2070804,52.16,0.5795556,0.25877807,90,0.4465112,0.80734575,B,X,BX
7580115,52.16,0.5795556,0.39938974,90,0.6891311,0.8073574,B,Y,BY
4820554,52.16,0.5795556,0.30093455,90,0.5192506,0.807369,B,Y,BY
2610115,52.16,0.5795556,0.4562153,90,0.78718126,0.8073806,B,Y,BY
4520250,52.16,0.5795556,0.29959115,90,0.51693255,0.80739224,B,Y,BY
1220228,52.16,0.5795556,0.20907453,90,0.36074975,0.80740386,B,X,BX
8370109,52.16,0.5795556,0.2576467,90,0.4445591,0.8074155,B,X,BX
2410074,52.16,0.5795556,0.30224222,90,0.5215069,0.8074271,B,Y,BY
6330631,52.16,0.5795556,0.23586756,90,0.40698007,0.80743873,B,X,BX
4440093,52.16,0.5795556,0.20802394,90,0.358937,0.80745035,B,X,BX
2450357,52.15,0.57944447,0.3118281,90,0.53815013,0.807462,B,Y,BY
2950547,52.15,0.57944447,0.3662392,90,0.63205224,0.8074736,B,Y,BY
5640093,52.15,0.57944447,0.24819058,90,0.42832506,0.8074853,B,X,BX
4870250,52.15,0.57944447,0.23780532,90,0.41040227,0.8074969,B,X,BX
290764,52.15,0.57944447,0.25493935,90,0.439972,0.8075085,B,X,BX
6210074,52.15,0.57944447,0.20679666,90,0.3568878,0.80752015,B,X,BX
840496,52.15,0.57944447,0.20872195,90,0.36021045,0.8075318,B,X,BX
6480345,52.14,0.5793333,0.26009852,90,0.4489618,0.8075434,B,X,BX
6840228,52.14,0.5793333,0.27521107,90,0.4750479,0.807555,B,X,BX
2880217,52.14,0.5793333,0.25252345,90,0.4358863,0.80756664,B,X,BX
4230631,52.14,0.5793333,0.28115252,90,0.48530355,0.80757827,B,X,BX
5220345,52.13,0.57922226,0.25388765,90,0.4383251,0.8075899,B,X,BX
5960843,52.13,0.57922226,0.27724254,90,0.47864622,0.8076015,B,X,BX
6470633,52.12,0.5791111,0.22627737,90,0.39073223,0.8076131,B,X,BX
1830496,52.12,0.5791111,0.2568375,90,0.44350296,0.8076247,B,X,BX
1530635,52.12,0.5791111,0.25626814,90,0.4425198,0.80763626,B,X,BX
4490779,52.12,0.5791111,0.21951245,90,0.37905067,0.8076478,B,X,BX
6790023,52.12,0.5791111,0.30479553,90,0.52631617,0.8076594,B,Y,BY
6930522,52.11,0.579,0.27039316,90,0.46700028,0.80767095,B,X,BX
4800090,52.11,0.579,0.5228854,90,0.90308356,0.8076825,B,Y,BY
1820636,52.100002,0.5788889,0.24333563,90,0.42034945,0.8076941,B,X,BX
8150806,52.100002,0.5788889,0.33903182,90,0.58565956,0.8077057,B,Y,BY
2540127,52.100002,0.5788889,0.38526058,90,0.66551733,0.80771726,B,Y,BY
5570829,52.100002,0.5788889,0.3128321,90,0.5404009,0.8077288,B,Y,BY
2360140,52.100002,0.5788889,0.2806471,90,0.48480305,0.8077404,B,X,BX
8180112,52.100002,0.5788889,0.29774225,90,0.514334,0.80775195,B,Y,BY
5120699,52.100002,0.5788889,0.32133654,90,0.5550919,0.8077635,B,Y,BY
6340426,52.100002,0.5788889,0.29009664,90,0.50112665,0.8077751,B,Y,BY
1330304,52.100002,0.5788889,0.30223677,90,0.52209806,0.8077867,B,Y,BY
7410411,52.100002,0.5788889,0.50268817,90,0.86836725,0.80779827,B,Y,BY
7660188,52.100002,0.5788889,0.50469583,90,0.8718354,0.8078098,B,Y,BY
8700596,52.100002,0.5788889,0.34818774,90,0.60147595,0.8078214,B,Y,BY
1260127,52.100002,0.5788889,0.30666545,90,0.5297484,0.80783296,B,Y,BY
4010461,52.100002,0.5788889,0.19284648,90,0.33313212,0.8078445,B,X,BX
1000644,52.100002,0.5788889,0.41583663,90,0.7183358,0.8078561,B,Y,BY
2120452,52.100002,0.5788889,0.24563353,90,0.42431894,0.8078677,B,X,BX
8470688,52.100002,0.5788889,0.26878604,90,0.4643137,0.80787927,B,X,BX
910018,52.100002,0.5788889,0.36856675,90,0.6366796,0.80789083,B,Y,BY
7130135,52.1,0.5788889,0.2737564,90,0.47289976,0.8079024,B,X,BX
3720694,52.1,0.5788889,0.5944489,90,1.0268792,0.80791396,B,Z,BZ
3070135,52.1,0.5788889,0.28815353,90,0.49777,0.8079255,B,X,BX
8770037,52.1,0.5788889,0.54987115,90,0.9498734,0.8079371,B,Y,BY
7070084,52.1,0.5788889,0.3167583,90,0.5471833,0.8079487,B,Y,BY
4120301,52.1,0.5788889,0.3091178,90,0.53398466,0.8079603,B,Y,BY
2360686,52.1,0.5788889,0.30372018,90,0.5246606,0.80797184,B,Y,BY
4590740,52.1,0.5788889,0.237257,90,0.40984896,0.8079834,B,X,BX
7790458,52.1,0.5788889,0.25131762,90,0.4341379,0.80799496,B,X,BX
3350489,52.1,0.5788889,0.30666545,90,0.5297484,0.8080065,B,Y,BY
2160411,52.1,0.5788889,0.5040275,90,0.87068087,0.8080181,B,Y,BY
7420319,52.1,0.5788889,0.35899186,90,0.6201395,0.8080297,B,Y,BY
3440638,52.1,0.5788889,0.26265475,90,0.4537222,0.8080413,B,X,BX
6270402,52.1,0.5788889,0.32552272,90,0.56232333,0.80805284,B,Y,BY
1790006,52.1,0.5788889,0.37491405,90,0.6476442,0.8080644,B,Y,BY
3570635,52.1,0.5788889,0.32320878,90,0.5583261,0.80807596,B,Y,BY
2570578,52.1,0.5788889,0.27169648,90,0.4693413,0.8080875,B,X,BX
3070797,52.1,0.5788889,0.3802703,90,0.6568969,0.8080991,B,Y,BY
5500716,52.1,0.5788889,0.30921954,90,0.53416044,0.8081107,B,Y,BY
7630448,52.1,0.5788889,0.30408987,90,0.5252992,0.8081223,B,Y,BY
2340062,52.1,0.5788889,0.4405039,90,0.7609472,0.80813384,B,Y,BY
5630387,52.1,0.5788889,0.40209967,90,0.69460595,0.8081454,B,Y,BY
2980699,52.1,0.5788889,0.33402362,90,0.5770082,0.80815697,B,Y,BY
2190207,52.09,0.5787778,0.32728997,90,0.56548464,0.80816853,B,Y,BY
970195,52.09,0.5787778,0.23381461,90,0.40397993,0.8081801,B,X,BX
2270804,52.09,0.5787778,0.21162203,90,0.36563605,0.8081917,B,X,BX
260579,52.09,0.5787778,0.3579179,90,0.61840296,0.8082033,B,Y,BY
8560093,52.08,0.5786667,0.1729272,90,0.2988373,0.80821484,B,X,BX
3040026,52.08,0.5786667,0.31573066,90,0.54561746,0.8082264,B,Y,BY
7990719,52.08,0.5786667,0.24780928,90,0.42824182,0.80823797,B,X,BX
8760634,52.08,0.5786667,0.22877397,90,0.3953467,0.80824953,B,X,BX
2150843,52.08,0.5786667,0.27733564,90,0.47926664,0.8082611,B,X,BX
2030631,52.08,0.5786667,0.2757103,90,0.4764579,0.8082727,B,X,BX
4460250,52.06,0.5784445,0.25455362,90,0.44006577,0.8082843,B,X,BX
160774,52.06,0.5784445,0.27976277,90,0.48364672,0.80829585,B,X,BX
4550006,52.06,0.5784445,0.3924252,90,0.67841464,0.8083074,B,Y,BY
8460044,52.05,0.5783333,0.53337014,90,0.92225385,0.808319,B,Y,BY
1310634,52.05,0.5783333,0.2507752,90,0.43361706,0.80833054,B,X,BX
4340291,52.05,0.5783333,0.27134392,90,0.46918258,0.80834216,B,X,BX
2940026,52.05,0.5783333,0.27789438,90,0.480509,0.8083537,B,X,BX
5080810,52.05,0.5783333,0.34291956,90,0.5929445,0.8083653,B,Y,BY
8220660,52.05,0.5783333,0.31752288,90,0.54903096,0.80837685,B,Y,BY
5140201,52.05,0.5783333,0.27001977,90,0.466893,0.8083884,B,X,BX
5520430,52.05,0.5783333,0.2827563,90,0.4889158,0.8084,B,X,BX
7000255,52.04,0.5782222,0.3948135,90,0.68280584,0.80841154,B,Y,BY
5850533,52.04,0.5782222,0.28360274,90,0.49047363,0.80842316,B,X,BX
7100860,52.04,0.5782222,0.90381783,90,1.5630977,0.8084347,B,Z,BZ
6150769,52.04,0.5782222,0.24074127,90,0.41634732,0.8084463,B,X,BX
720320,52.04,0.5782222,0.25008124,90,0.43250024,0.80845785,B,X,BX
6150290,52.04,0.5782222,0.29686972,90,0.5134181,0.8084694,B,Y,BY
7140634,52.04,0.5782222,0.27549985,90,0.47646016,0.808481,B,X,BX
8500645,52.03,0.5781111,0.4743651,90,0.8205431,0.80849254,B,Y,BY
180369,52.03,0.5781111,0.24724501,90,0.42767733,0.80850416,B,X,BX
1390476,52.03,0.5781111,0.31071463,90,0.5374653,0.8085157,B,Y,BY
7580250,52.03,0.5781111,0.23268291,90,0.40248823,0.8085273,B,X,BX
3500638,52.03,0.5781111,0.2816201,90,0.48713833,0.80853885,B,X,BX
548,52.03,0.5781111,0.30189252,90,0.522205,0.8085504,B,Y,BY
5660041,52.02,0.578,0.39288104,90,0.679725,0.808562,B,Y,BY
2120636,52.02,0.578,0.23375873,90,0.40442687,0.80857354,B,X,BX
8380403,52.02,0.578,0.27251306,90,0.47147587,0.80858517,B,X,BX
1680345,52.02,0.578,0.27182364,90,0.47028312,0.80859673,B,X,BX
1470213,52.02,0.578,0.26995298,90,0.46704668,0.8086083,B,X,BX
400678,52.010002,0.5778889,0.21778505,90,0.37686318,0.80861986,B,X,BX
3860774,52.010002,0.5778889,0.27744216,90,0.480096,0.8086314,B,X,BX
3130810,52.010002,0.5778889,0.40287867,90,0.6971559,0.808643,B,Y,BY
1450012,52.010002,0.5778889,0.35446587,90,0.6133807,0.80865455,B,Y,BY
8430765,52.010002,0.5778889,0.30321681,90,0.5246974,0.80866617,B,Y,BY
2110213,52.01,0.57788885,0.28237554,90,0.48863298,0.80867773,B,X,BX
7500115,52.0,0.5777778,0.4696491,90,0.8128542,0.8086893,B,Y,BY
520683,52.0,0.5777778,0.32038522,90,0.55451286,0.80870086,B,Y,BY
2350133,52.0,0.5777778,0.35688344,90,0.6176828,0.8087124,B,Y,BY
370864,52.0,0.5777778,0.69650453,90,1.2054886,0.808724,B,Z,BZ
290797,52.0,0.5777778,0.37976274,90,0.65728164,0.80873555,B,Y,BY
3760683,52.0,0.5777778,0.37439921,90,0.64799863,0.8087472,B,Y,BY
810038,52.0,0.5777778,1.078886,90,1.8673027,0.80875874,B,Z,BZ
3590422,52.0,0.5777778,0.4706624,90,0.8146079,0.8087703,B,Y,BY
230240,52.0,0.5777778,0.23501268,90,0.4067527,0.80878186,B,X,BX
4580108,52.0,0.5777778,0.34730998,90,0.6011134,0.8087934,B,Y,BY
3360631,52.0,0.5777778,0.23226185,90,0.40199164,0.808805,B,X,BX
4930100,52.0,0.5777778,0.27052915,90,0.4682235,0.80881655,B,X,BX
3020715,52.0,0.5777778,0.28155977,90,0.48731497,0.8088282,B,X,BX
2820411,52.0,0.5777778,0.4046854,90,0.70041704,0.80883974,B,Y,BY
5710600,52.0,0.5777778,0.38446745,90,0.6654244,0.8088513,B,Y,BY
1680250,52.0,0.5777778,0.3186022,90,0.5514269,0.80886286,B,Y,BY
7110044,52.0,0.5777778,0.4758854,90,0.82364774,0.8088744,B,Y,BY
1980258,52.0,0.5777778,0.23691736,90,0.41004926,0.808886,B,X,BX
1520222,52.0,0.5777778,0.26469308,90,0.4581226,0.80889755,B,X,BX
2040135,52.0,0.5777778,0.29972938,90,0.51876235,0.8089092,B,Y,BY
440381,52.0,0.5777778,0.4687487,90,0.81129575,0.80892074,B,Y,BY
3890026,52.0,0.5777778,0.33297697,90,0.5763063,0.8089323,B,Y,BY
6040004,52.0,0.5777778,0.61475813,90,1.0640044,0.80894387,B,Z,BZ
1120093,52.0,0.5777778,0.19359274,90,0.33506435,0.80895543,B,X,BX
4460411,52.0,0.5777778,0.46247447,90,0.80043656,0.808967,B,Y,BY
4150740,52.0,0.5777778,0.29175094,90,0.5049535,0.80897856,B,Y,BY
3240554,52.0,0.5777778,0.41914245,90,0.72543883,0.8089902,B,Y,BY
7070686,52.0,0.5777778,0.23115624,90,0.4000781,0.80900174,B,X,BX
1530135,52.0,0.5777778,0.30382496,90,0.5258509,0.8090133,B,Y,BY
7870836,52.0,0.5777778,0.40910363,90,0.70806396,0.8090249,B,Y,BY
1280686,52.0,0.5777778,0.26680708,90,0.46178147,0.80903643,B,X,BX
1880060,52.0,0.5777778,0.27098563,90,0.46901357,0.809048,B,X,BX
1800129,52.0,0.5777778,0.598646,90,1.036118,0.80905956,B,Z,BZ
2040650,52.0,0.5777778,0.41483116,90,0.717977,0.8090712,B,Y,BY
8310549,52.0,0.5777778,0.31077206,90,0.5378747,0.80908275,B,Y,BY
7040707,52.0,0.5777778,0.27915514,90,0.4831531,0.8090943,B,X,BX
4040715,52.0,0.5777778,0.36743197,90,0.6359399,0.8091059,B,Y,BY
6260461,52.0,0.5777778,0.33646467,90,0.5823427,0.80911744,B,Y,BY
3050424,51.99,0.5776667,0.42772734,90,0.74043965,0.809129,B,Y,BY
2550293,51.99,0.5776667,0.26304632,90,0.45536003,0.80914056,B,X,BX
2360313,51.99,0.5776667,0.1596066,90,0.27629533,0.8091522,B,X,BX
7410093,51.98,0.57755554,0.19839418,90,0.34350666,0.80916375,B,X,BX
3590291,51.98,0.57755554,0.24829897,90,0.42991358,0.8091753,B,X,BX
5610547,51.98,0.57755554,0.38537392,90,0.66725,0.8091869,B,Y,BY
1290093,51.98,0.57755554,0.23114425,90,0.4002113,0.80919844,B,X,BX
3480023,51.98,0.57755554,0.34495175,90,0.5972616,0.80921,B,Y,BY
5930633,51.97,0.57744443,0.22929084,90,0.39707863,0.80922157,B,X,BX
8480419,51.97,0.57744443,0.28455192,90,0.492778,0.8092332,B,X,BX
1660672,51.97,0.57744443,0.3408369,90,0.59025055,0.80924475,B,Y,BY
6290286,51.97,0.57744443,0.37759012,90,0.6538986,0.8092563,B,Y,BY
1690419,51.97,0.57744443,0.30139583,90,0.52194774,0.8092679,B,Y,BY
7160092,51.97,0.57744443,0.49458998,90,0.8565153,0.80927944,B,Y,BY
5360023,51.97,0.57744443,0.36370614,90,0.6298548,0.809291,B,Y,BY
1690638,51.97,0.57744443,0.2749282,90,0.47611198,0.80930257,B,X,BX
1460650,51.97,0.57744443,0.3369912,90,0.5835907,0.8093142,B,Y,BY
6390045,51.97,0.57744443,0.4148089,90,0.7183529,0.80932575,B,Y,BY
4900041,51.97,0.57744443,0.5027175,90,0.87059027,0.8093373,B,Y,BY
2620672,51.96,0.57733333,0.38164872,90,0.6610544,0.8093489,B,Y,BY
1960099,51.96,0.57733333,0.32834554,90,0.56872785,0.80936044,B,Y,BY
1300207,51.96,0.57733333,0.35706922,90,0.6184802,0.809372,B,Y,BY
4900006,51.96,0.57733333,0.38376257,90,0.66471577,0.8093836,B,Y,BY
6890322,51.95,0.5772222,0.32472298,90,0.56256145,0.8093952,B,Y,BY
7990293,51.95,0.5772222,0.2951976,90,0.51141065,0.80940676,B,Y,BY
3670715,51.95,0.5772222,0.3406703,90,0.59018916,0.8094183,B,Y,BY
2250115,51.95,0.5772222,0.47712395,90,0.82658625,0.8094299,B,Y,BY
8650638,51.95,0.5772222,0.2490297,90,0.43142778,0.80944145,B,X,BX
5160190,51.95,0.5772222,0.29103854,90,0.50420535,0.809453,B,Y,BY
2570684,51.95,0.5772222,0.34716517,90,0.6014411,0.8094646,B,Y,BY
7120423,51.940002,0.5771111,0.70154124,90,1.2156086,0.8094762,B,Z,BZ
3770190,51.940002,0.5771111,0.27272344,90,0.4725666,0.80948776,B,X,BX
1070426,51.940002,0.5771111,0.56537396,90,0.9796622,0.8094993,B,Y,BY
4110018,51.94,0.5771111,0.3668672,90,0.635696,0.8095109,B,Y,BY
7790579,51.94,0.5771111,0.3680292,90,0.63770944,0.80952245,B,Y,BY
1550631,51.93,0.577,0.24635066,90,0.42695087,0.809534,B,X,BX
2540190,51.93,0.577,0.22255135,90,0.38570422,0.8095456,B,X,BX
2040496,51.93,0.577,0.21240437,90,0.36811846,0.8095572,B,X,BX
6690293,51.920002,0.5768889,0.22831894,90,0.39577627,0.80956876,B,X,BX
540393,51.920002,0.5768889,0.29087874,90,0.50421965,0.8095803,B,Y,BY
1520645,51.920002,0.5768889,0.55246055,90,0.957655,0.8095919,B,Y,BY
3330344,51.920002,0.5768889,0.14655323,90,0.25404066,0.80960345,B,X,BX
6410522,51.91,0.57677776,0.24795717,90,0.4299007,0.809615,B,X,BX
2420031,51.9,0.5766667,0.19833577,90,0.34393483,0.8096266,B,X,BX
3500554,51.9,0.5766667,0.38308328,90,0.6643062,0.8096382,B,Y,BY
7350363,51.9,0.5766667,0.29983142,90,0.5199388,0.80964977,B,Y,BY
5760422,51.9,0.5766667,0.4401353,90,0.76324034,0.8096613,B,Y,BY
7300332,51.9,0.5766667,0.23322362,90,0.404434,0.8096729,B,X,BX
1280411,51.9,0.5766667,0.41921544,90,0.72696316,0.80968446,B,Y,BY
7660836,51.9,0.5766667,0.47783452,90,0.8286147,0.809696,B,Y,BY
1860345,51.9,0.5766667,0.28919494,90,0.50149405,0.8097076,B,Y,BY
1440489,51.9,0.5766667,0.2856296,90,0.4953114,0.8097192,B,X,BX
8220150,51.9,0.5766667,0.32569718,90,0.56479275,0.80973077,B,Y,BY
6530112,51.9,0.5766667,0.30207148,90,0.5238233,0.80974233,B,Y,BY
2100783,51.9,0.5766667,0.31087047,90,0.5390817,0.8097539,B,Y,BY
5610060,51.9,0.5766667,0.2337049,90,0.40526858,0.80976546,B,X,BX
1640387,51.9,0.5766667,0.32466057,90,0.56299514,0.809777,B,Y,BY
5850326,51.9,0.5766667,0.26009938,90,0.45103934,0.8097886,B,X,BX
2810422,51.9,0.5766667,0.38629615,90,0.66987765,0.8098002,B,Y,BY
4180707,51.9,0.5766667,0.31482115,90,0.5459326,0.8098118,B,Y,BY
370596,51.9,0.5766667,0.36690322,90,0.6362483,0.80982333,B,Y,BY
3010222,51.9,0.5766667,0.27357394,90,0.47440562,0.8098349,B,X,BX
6390004,51.9,0.5766667,0.5909524,90,1.0247729,0.80984646,B,Z,BZ
4060258,51.9,0.5766667,0.20989564,90,0.36398086,0.809858,B,X,BX
2030422,51.9,0.5766667,0.34642637,90,0.6007393,0.8098696,B,Y,BY
5710006,51.9,0.5766667,0.39691225,90,0.6882871,0.8098812,B,Y,BY
2080600,51.9,0.5766667,0.5536498,90,0.9600862,0.8098928,B,Y,BY
8290136,51.9,0.5766667,0.26523256,90,0.45994082,0.80990434,B,X,BX
930396,51.9,0.5766667,0.33083144,90,0.5736961,0.8099159,B,Y,BY
1880556,51.9,0.5766667,0.6041151,90,1.0475984,0.80992746,B,Z,BZ
1070219,51.9,0.5766667,0.26662266,90,0.4623514,0.809939,B,X,BX
410768,51.9,0.5766667,0.7087019,90,1.2289628,0.8099506,B,Z,BZ
350635,51.9,0.5766667,0.3653688,90,0.6335875,0.8099622,B,Y,BY
3360694,51.9,0.5766667,0.50681865,90,0.8788762,0.8099738,B,Y,BY
5720774,51.9,0.5766667,0.5021415,90,0.8707655,0.80998534,B,Y,BY
8790387,51.9,0.5766667,0.23177381,90,0.40191987,0.8099969,B,X,BX
6640500,51.9,0.5766667,0.39207026,90,0.6798906,0.81000847,B,Y,BY
460249,51.89,0.57655555,0.27034378,90,0.4688946,0.81002,B,X,BX
8760100,51.89,0.57655555,0.32430795,90,0.56249213,0.8100316,B,Y,BY
3980207,51.89,0.57655555,0.3726135,90,0.6462751,0.8100432,B,Y,BY
8540792,51.89,0.57655555,0.41797575,90,0.7249531,0.8100548,B,Y,BY
5810345,51.89,0.57655555,0.26335418,90,0.45677155,0.81006634,B,X,BX
1510628,51.88,0.57644445,0.6192371,90,1.0742356,0.8100779,B,Z,BZ
6210420,51.88,0.57644445,0.40320155,90,0.69946295,0.81008947,B,Y,BY
7400115,51.88,0.57644445,0.43487132,90,0.7544028,0.81010103,B,Y,BY
4150489,51.88,0.57644445,0.36066827,90,0.6256774,0.8101126,B,Y,BY
6660295,51.88,0.57644445,0.21488596,90,0.37277827,0.8101242,B,X,BX
4870253,51.87,0.57633334,0.23962729,90,0.41577896,0.8101357,B,X,BX
6050261,51.87,0.57633334,0.5398365,90,0.9366741,0.8101472,B,Y,BY
6170122,51.87,0.57633334,0.3479069,90,0.60365564,0.8101587,B,Y,BY
1320093,51.87,0.57633334,0.20772956,90,0.360433,0.81017023,B,X,BX
4740108,51.86,0.57622224,0.32454142,90,0.56322265,0.8101818,B,Y,BY
4540200,51.86,0.57622224,0.23176692,90,0.40221795,0.8101933,B,X,BX
4690217,51.86,0.57622224,0.38543883,90,0.66890657,0.8102048,B,Y,BY
6000354,51.86,0.57622224,0.2409885,90,0.41822144,0.8102163,B,X,BX
5120763,51.86,0.57622224,0.26121402,90,0.45332167,0.8102278,B,X,BX
5460554,51.86,0.57622224,0.34427443,90,0.59746814,0.8102394,B,Y,BY
8480763,51.86,0.57622224,0.27966505,90,0.48534235,0.8102509,B,X,BX
5770310,51.850002,0.57611114,0.21232101,90,0.36854175,0.8102624,B,X,BX
4650041,51.85,0.5761111,0.29192,90,0.50670785,0.8102739,B,Y,BY
