sp,total_demand,mean_demand,std_demand,n_days,cv,cum_share,ABC,XYZ,Segment
4190399,58.54,0.65044445,0.46639884,90,0.7170464,0.748899,A,Y,AY
2000074,58.49,0.64988893,0.27362114,90,0.42102754,0.7491161,A,X,AX
2060190,58.49,0.64988893,0.2914917,90,0.4485254,0.74933326,A,X,AX
6720772,58.41,0.649,0.29689422,90,0.45746413,0.74955016,A,X,AX
6070824,58.34,0.6482222,0.41525295,90,0.64060277,0.74976677,A,Y,AY
1630259,58.3,0.6477778,0.36511588,90,0.5636437,0.74998325,A,Y,AY
7290607,58.29,0.6476667,0.4705795,90,0.7265767,0.75019974,A,Y,AY
1740190,58.2,0.64666665,0.2661418,90,0.4115595,0.75041586,A,X,AX
2000411,58.2,0.64666665,0.56493014,90,0.87360334,0.750632,A,Y,AY
2470259,58.1,0.64555556,0.33086917,90,0.512534,0.7508477,A,Y,AY
5040596,58.1,0.64555556,0.44775623,90,0.6935983,0.7510634,A,Y,AY
1950006,58.06,0.64511114,0.43991122,90,0.6819154,0.751279,A,Y,AY
5840004,58.0,0.64444447,0.60356826,90,0.9365714,0.75149435,A,Y,AY
2000253,58.0,0.64444447,0.28643924,90,0.44447467,0.7517097,A,X,AX
3580080,57.96,0.644,0.28649294,90,0.4448648,0.7519249,A,X,AX
7330810,57.93,0.6436667,0.48384333,90,0.75169855,0.75214005,A,Y,AY
2160140,57.9,0.6433334,0.31589004,90,0.49102077,0.75235504,A,X,AX
7370467,57.9,0.6433334,0.6695714,90,1.0407845,0.75257003,A,Z,AZ
840345,57.9,0.6433334,0.25341266,90,0.39390567,0.7527851,A,X,AX
1900021,57.88,0.6431111,0.29181972,90,0.45376253,0.75299996,A,X,AX
1190026,57.86,0.6428889,0.32202396,90,0.5009014,0.75321484,A,Y,AY
2950843,57.82,0.64244443,0.37010267,90,0.5760851,0.7534295,A,Y,AY
3800332,57.8,0.6422222,0.24722177,90,0.3849474,0.7536441,A,X,AX
6790140,57.8,0.6422222,0.30092657,90,0.46857077,0.7538587,A,X,AX
4570789,57.79,0.6421111,0.4171398,90,0.649638,0.7540733,A,Y,AY
3110634,57.78,0.64199996,0.28498453,90,0.44390115,0.75428784,A,X,AX
6820864,57.77,0.6418889,0.568556,90,0.8857545,0.75450236,A,Y,AY
2380419,57.75,0.64166665,0.38134962,90,0.5943111,0.75471675,A,Y,AY
8150026,57.75,0.64166665,0.27813685,90,0.43346003,0.7549312,A,X,AX
3480635,57.74,0.64155555,0.3873039,90,0.60369503,0.7551456,A,Y,AY
1130737,57.72,0.64133334,0.34384215,90,0.5361364,0.7553599,A,Y,AY
6690296,57.72,0.64133334,0.31014386,90,0.4835923,0.7555742,A,X,AX
3510118,57.71,0.64122224,0.31701496,90,0.4943917,0.7557885,A,X,AX
7360578,57.7,0.64111114,0.25742653,90,0.40153185,0.7560027,A,X,AX
1910093,57.7,0.64111114,0.250794,90,0.39118645,0.756217,A,X,AX
4960381,57.7,0.64111114,0.5612775,90,0.8754761,0.7564313,A,Y,AY
6670716,57.7,0.64111114,0.32217464,90,0.5025254,0.75664556,A,Y,AY
70559,57.7,0.64111114,0.29256496,90,0.45634046,0.7568598,A,X,AX
5310190,57.670002,0.6407778,0.2774127,90,0.43293118,0.75707394,A,X,AX
1460414,57.64,0.64044446,0.24689037,90,0.3854985,0.757288,A,X,AX
3030810,57.59,0.6398889,0.45494658,90,0.7109775,0.75750184,A,Y,AY
8370340,57.58,0.6397778,0.42636424,90,0.6664255,0.75771564,A,Y,AY
760116,57.57,0.6396667,0.38859138,90,0.6074904,0.7579294,A,Y,AY
5170634,57.54,0.63933337,0.24224047,90,0.3788954,0.75814307,A,X,AX
8830638,57.5,0.6388889,0.31824464,90,0.49812204,0.7583566,A,X,AX
8670021,57.5,0.6388889,0.25646448,90,0.40142265,0.7585701,A,X,AX
8170798,57.5,0.6388889,0.7481354,90,1.1709945,0.7587836,A,Z,AZ
4420843,57.5,0.6388889,0.27095106,90,0.4240973,0.7589971,A,X,AX
8810291,57.49,0.6387778,0.25539935,90,0.39982504,0.7592105,A,X,AX
5060240,57.49,0.6387778,0.3232866,90,0.5061018,0.759424,A,Y,AY
7770530,57.4,0.6377778,0.32828385,90,0.51473075,0.7596371,A,Y,AY
4690683,57.4,0.6377778,0.35046607,90,0.54951125,0.75985026,A,Y,AY
2290063,57.4,0.6377778,0.5031536,90,0.78891677,0.7600634,A,Y,AY
30468,57.37,0.63744444,0.33541375,90,0.5261851,0.7602765,A,Y,AY
1420631,57.36,0.63733333,0.28090465,90,0.44074997,0.76048946,A,X,AX
3050345,57.32,0.63688886,0.2769604,90,0.43486458,0.76070225,A,X,AX
4720749,57.3,0.63666666,0.32410637,90,0.5090676,0.76091504,A,Y,AY
70011,57.3,0.63666666,0.2822263,90,0.44328737,0.76112777,A,X,AX
1540734,57.3,0.63666666,0.32834962,90,0.5157324,0.76134056,A,Y,AY
5460264,57.3,0.63666666,1.1828787,90,1.8579247,0.7615533,A,Z,AZ
7260116,57.28,0.63644445,0.48368275,90,0.7599764,0.76176596,A,Y,AY
3000058,57.25,0.63611114,0.3232305,90,0.50813526,0.76197857,A,Y,AY
6100291,57.22,0.6357778,0.23126899,90,0.36375758,0.762191,A,X,AX
3630190,57.2,0.63555557,0.3163383,90,0.49773508,0.7624034,A,X,AX
3340127,57.07,0.6341111,0.34712592,90,0.5474213,0.7626153,A,Y,AY
5120145,57.04,0.6337778,0.24359931,90,0.38436076,0.7628271,A,X,AX
1510425,57.0,0.6333333,0.46422583,90,0.7329882,0.76303875,A,Y,AY
7040473,57.0,0.6333333,0.27681983,90,0.43708393,0.7632504,A,X,AX
6100489,57.0,0.6333333,0.38773325,90,0.6122104,0.76346207,A,Y,AY
4040059,56.98,0.6331111,0.34695673,90,0.5480187,0.76367366,A,Y,AY
2250848,56.9,0.63222224,0.2851484,90,0.4510256,0.76388496,A,X,AX
3430688,56.9,0.63222224,0.26086622,90,0.41261792,0.76409626,A,X,AX
190038,56.9,0.63222224,0.92479306,90,1.4627658,0.76430756,A,Z,AZ
1000006,56.8,0.6311111,0.3224361,90,0.5109023,0.7645185,A,Y,AY
3400182,56.8,0.6311111,0.3317114,90,0.52559906,0.7647294,A,Y,AY
4190278,56.8,0.6311111,0.33642015,90,0.53306013,0.76494026,A,Y,AY
940116,56.79,0.631,0.40240863,90,0.6377316,0.76515114,A,Y,AY
4020638,56.77,0.6307778,0.30234376,90,0.47931898,0.76536196,A,X,AX
6580396,56.77,0.6307778,0.32732564,90,0.5189239,0.7655727,A,Y,AY
1890058,56.74,0.63044447,0.30463797,90,0.48321143,0.76578337,A,X,AX
1240716,56.7,0.63,0.3396793,90,0.5391735,0.76599395,A,Y,AY
5520314,56.69,0.6298889,0.26306957,90,0.4176444,0.7662044,A,X,AX
840478,56.600002,0.6288889,0.22943234,90,0.36482173,0.7664146,A,X,AX
8350587,56.6,0.62888885,0.34060237,90,0.5415939,0.7666247,A,Y,AY
2010108,56.57,0.62855554,0.364089,90,0.5792472,0.76683474,A,Y,AY
5120351,56.56,0.62844443,0.27356946,90,0.4353121,0.7670447,A,X,AX
1640041,56.5,0.62777776,0.41974518,90,0.66862065,0.76725453,A,Y,AY
1980806,56.5,0.62777776,0.34576988,90,0.55078393,0.76746434,A,Y,AY
1180425,56.5,0.62777776,0.34184816,90,0.54453695,0.76767415,A,Y,AY
3050136,56.5,0.62777776,0.3101387,90,0.49402627,0.7678839,A,X,AX
2090554,56.48,0.62755555,0.38398945,90,0.6118812,0.76809365,A,Y,AY
2460290,56.45,0.62722224,0.2596585,90,0.41398162,0.7683033,A,X,AX
4100291,56.45,0.62722224,0.23261593,90,0.37086684,0.7685129,A,X,AX
5310728,56.4,0.62666667,0.38825452,90,0.6195551,0.76872236,A,Y,AY
5410235,56.4,0.62666667,0.3165119,90,0.5050722,0.7689318,A,Y,AY
8850473,56.4,0.62666667,0.30567664,90,0.48778188,0.76914126,A,X,AX
4150682,56.4,0.62666667,0.37229925,90,0.5940946,0.7693507,A,Y,AY
580414,56.350002,0.62611115,0.24175711,90,0.3861249,0.7695599,A,X,AX
3170426,56.35,0.6261111,0.66670865,90,1.0648408,0.76976913,A,Z,AZ
2500473,56.3,0.6255556,0.26587194,90,0.4250173,0.76997817,A,X,AX
5350115,56.28,0.6253333,0.41666198,90,0.6663038,0.77018714,A,Y,AY
4750108,56.27,0.6252222,0.3465925,90,0.5543509,0.77039605,A,Y,AY
4060222,56.2,0.6244444,0.26193365,90,0.41946673,0.7706047,A,X,AX
1010496,56.18,0.6242222,0.30527195,90,0.4890437,0.77081335,A,X,AX
2290415,56.17,0.6241111,0.2532614,90,0.40579534,0.77102196,A,X,AX
7340763,56.12,0.62355554,0.32832673,90,0.5265397,0.77123034,A,Y,AY
6690011,56.0,0.62222224,0.23880686,90,0.38379672,0.7714383,A,X,AX
8090125,55.98,0.622,0.29203355,90,0.46950734,0.77164614,A,X,AX
8590447,55.98,0.622,0.35085833,90,0.56408095,0.77185404,A,Y,AY
6580115,55.94,0.62155557,0.4200078,90,0.67573655,0.77206177,A,Y,AY
7030045,55.920002,0.62133336,0.45507672,90,0.7324196,0.77226937,A,Y,AY
1380740,55.8,0.62,0.29306594,90,0.47268698,0.77247655,A,X,AX
5970478,55.7,0.6188889,0.30349812,90,0.4903919,0.7726834,A,X,AX
5350774,55.7,0.6188889,0.3738336,90,0.6040399,0.77289027,A,Y,AY
3430109,55.68,0.61866665,0.28091022,90,0.45405748,0.77309704,A,X,AX
660320,55.65,0.61833334,0.31475064,90,0.5090307,0.7733037,A,Y,AY
520127,55.57,0.61744446,0.34737396,90,0.56259954,0.77351,A,Y,AY
1580631,55.56,0.61733335,0.25464582,90,0.41249323,0.77371633,A,X,AX
4150656,55.54,0.61711115,0.28442824,90,0.46090278,0.77392256,A,X,AX
4930041,55.53,0.617,0.5104734,90,0.82734746,0.77412874,A,Y,AY
7810038,55.5,0.6166667,1.3708236,90,2.2229571,0.77433485,A,Z,AZ
4940715,55.48,0.61644447,0.29539657,90,0.47919413,0.77454084,A,X,AX
2560108,55.4,0.6155556,0.3402052,90,0.5526799,0.7747466,A,Y,AY
5110554,55.4,0.6155556,0.2820117,90,0.4581417,0.77495235,A,X,AX
2730011,55.4,0.6155556,0.24444899,90,0.39711928,0.77515805,A,X,AX
7020064,55.34,0.6148889,0.49042344,90,0.79758054,0.77536356,A,Y,AY
2230006,55.34,0.6148889,0.42330495,90,0.68842506,0.7755691,A,Y,AY
6670387,55.3,0.61444443,0.33805826,90,0.55018526,0.77577436,A,Y,AY
530728,55.3,0.61444443,0.29701176,90,0.4833826,0.7759797,A,X,AX
3690129,55.3,0.61444443,0.58742654,90,0.95602876,0.77618504,A,Y,AY
5490810,55.27,0.6141111,0.31791064,90,0.51767606,0.77639025,A,Y,AY
6010596,55.2,0.61333334,0.38400608,90,0.62609684,0.77659523,A,Y,AY
4560822,55.15,0.61277777,0.41237876,90,0.67296624,0.77680004,A,Y,AY
7420190,55.12,0.61244446,0.31548184,90,0.5151191,0.7770047,A,Y,AY
7960403,55.12,0.61244446,0.25016987,90,0.40847763,0.7772094,A,X,AX
6390791,55.08,0.61200005,0.28824225,90,0.47098404,0.7774139,A,X,AX
2860041,55.02,0.6113333,0.50308084,90,0.82292396,0.77761817,A,Y,AY
3630554,55.0,0.6111111,0.40597904,90,0.66432935,0.77782243,A,Y,AY
1790650,55.0,0.6111111,0.33198228,90,0.54324377,0.77802664,A,Y,AY
7630587,54.9,0.61,0.36413667,90,0.59694535,0.77823055,A,Y,AY
4460108,54.9,0.61,0.35029683,90,0.5742571,0.7784344,A,Y,AY
7900699,54.9,0.61,0.2832595,90,0.46435985,0.77863824,A,X,AX
3670655,54.89,0.6098889,0.2840972,90,0.46581793,0.7788421,A,X,AX
5980291,54.88,0.6097778,0.25164616,90,0.412685,0.7790458,A,X,AX
8750258,54.8,0.60888886,0.29855248,90,0.49032345,0.7792493,A,X,AX
6710452,54.8,0.60888886,0.42017773,90,0.69007295,0.7794528,A,Y,AY
6270458,54.78,0.60866666,0.3610042,90,0.59310657,0.7796562,A,Y,AY
80715,54.75,0.60833335,0.31155735,90,0.51214904,0.7798595,A,Y,AY
4710843,54.7,0.6077778,0.24778922,90,0.40769708,0.7800626,A,X,AX
3940129,54.7,0.6077778,0.61630064,90,1.014023,0.78026575,A,Z,AZ
900699,54.7,0.6077778,0.34615958,90,0.56954956,0.7804689,A,Y,AY
410250,54.68,0.60755557,0.30881548,90,0.5082917,0.7806719,A,Y,AY
6600599,54.6,0.6066666,0.36529192,90,0.6021296,0.7808746,A,Y,AY
1450079,54.6,0.6066666,0.4459052,90,0.73500866,0.7810773,A,Y,AY
2530108,54.57,0.6063333,0.35725686,90,0.58920866,0.7812799,A,Y,AY
1380804,54.53,0.6058889,0.23236398,90,0.38350922,0.78148246,A,X,AX
3330296,54.53,0.6058889,0.22766472,90,0.37575325,0.78168494,A,X,AX
2190763,54.510002,0.6056667,0.32220465,90,0.53198344,0.78188735,A,Y,AY
3270683,54.5,0.60555553,0.3679158,90,0.6075674,0.7820897,A,Y,AY
3460596,54.5,0.60555553,0.29465696,90,0.4865895,0.78229207,A,X,AX
3950670,54.5,0.60555553,0.22454002,90,0.37080005,0.7824944,A,X,AX
1290212,54.5,0.60555553,0.3084434,90,0.5093561,0.7826968,A,Y,AY
5730634,54.41,0.60455555,0.20709418,90,0.3425561,0.78289884,A,X,AX
5340749,54.4,0.60444444,0.3169061,90,0.5242932,0.78310084,A,Y,AY
5540829,54.37,0.6041111,0.34917846,90,0.57800376,0.7833027,A,Y,AY
2350407,54.34,0.60377777,0.24509837,90,0.40594137,0.78350455,A,X,AX
2170638,54.3,0.60333335,0.29009104,90,0.48081386,0.7837061,A,X,AX
7130650,54.27,0.603,0.385351,90,0.6390564,0.78390765,A,Y,AY
1510213,54.27,0.603,0.28097123,90,0.46595562,0.7841091,A,X,AX
3730006,54.2,0.6022222,0.37655377,90,0.6252738,0.7843104,A,Y,AY
5700037,54.2,0.6022222,0.6146119,90,1.0205734,0.7845117,A,Z,AZ
1600686,54.2,0.6022222,0.29980436,90,0.49783012,0.7847129,A,X,AX
1770345,54.2,0.6022222,0.24558015,90,0.40778995,0.7849142,A,X,AX
8220793,54.170002,0.6018889,0.34874701,90,0.5794209,0.78511536,A,Y,AY
1600419,54.16,0.6017778,0.31927788,90,0.53055775,0.78531647,A,Y,AY
1450213,54.15,0.6016667,0.36619896,90,0.6086409,0.7855175,A,Y,AY
6980731,54.100002,0.6011111,0.38613454,90,0.64236796,0.7857184,A,Y,AY
3090310,54.100002,0.6011111,0.24745648,90,0.4116651,0.78591925,A,X,AX
6470670,54.100002,0.6011111,0.22758844,90,0.37861294,0.7861201,A,X,AX
6000261,54.07,0.60077775,0.5157916,90,0.85853976,0.78632087,A,Y,AY
2880631,54.0,0.6,0.25863513,90,0.43105853,0.7865214,A,X,AX
80021,54.0,0.6,0.2820471,90,0.47007847,0.7867219,A,X,AX
4110843,53.99,0.5998889,0.2563376,90,0.42730847,0.78692234,A,X,AX
80023,53.920002,0.59911114,0.33920145,90,0.5661745,0.78712255,A,Y,AY
1570108,53.91,0.599,0.37125373,90,0.61978924,0.7873227,A,Y,AY
3280631,53.9,0.59888893,0.22616214,90,0.3776362,0.78752285,A,X,AX
2150253,53.9,0.59888893,0.282244,90,0.47127935,0.787723,A,X,AX
5520077,53.9,0.59888893,0.304828,90,0.50898916,0.7879232,A,Y,AY
8120416,53.88,0.59866667,0.27148032,90,0.45347494,0.78812325,A,X,AX
2720631,53.86,0.59844446,0.29062083,90,0.48562708,0.7883232,A,X,AX
6070715,53.83,0.59811115,0.34132227,90,0.57066697,0.7885231,A,Y,AY
1950397,53.83,0.59811115,0.33777493,90,0.56473607,0.788723,A,Y,AY
1840715,53.77,0.5974445,0.32008272,90,0.5357531,0.7889226,A,Y,AY
1750114,53.71,0.5967778,0.3158432,90,0.5292476,0.78912205,A,Y,AY
4240729,53.7,0.5966667,0.26284954,90,0.44052994,0.7893214,A,X,AX
1340093,53.7,0.5966667,0.22608043,90,0.37890574,0.78952086,A,X,AX
5950650,53.65,0.5961111,0.32604438,90,0.54695237,0.78972006,A,Y,AY
2940631,53.63,0.5958889,0.22719538,90,0.38127136,0.7899192,A,X,AX
6640023,53.61,0.59566665,0.3649382,90,0.6126551,0.7901182,A,Y,AY
7900728,53.600002,0.5955556,0.24582404,90,0.41276422,0.79031724,A,X,AX
2620387,53.6,0.59555554,0.37772563,90,0.6342408,0.79051626,A,Y,AY
3230296,53.57,0.59522223,0.21470769,90,0.36071852,0.79071516,A,X,AX
6410221,53.5,0.59444445,0.31350183,90,0.52738625,0.79091376,A,Y,AY
7230605,53.49,0.59433335,0.332326,90,0.55915755,0.79111236,A,Y,AY
5000635,53.47,0.59411114,0.27847454,90,0.46872464,0.7913109,A,X,AX
5850503,53.45,0.5938889,0.3446206,90,0.58027786,0.7915094,A,Y,AY
7440023,53.45,0.5938889,0.34871736,90,0.5871761,0.7917079,A,Y,AY
220291,53.45,0.5938889,0.23445223,90,0.3947746,0.79190636,A,X,AX
750129,53.44,0.5937778,0.5754248,90,0.9690912,0.7921048,A,Y,AY
200841,53.420002,0.59355557,0.26860988,90,0.4525438,0.79230314,A,X,AX
5180635,53.420002,0.59355557,0.25871032,90,0.43586537,0.7925015,A,X,AX
3790763,53.420002,0.59355557,0.2533209,90,0.4267855,0.7926999,A,X,AX
3000843,53.4,0.59333336,0.31186283,90,0.52561146,0.7928982,A,Y,AY
7220414,53.38,0.5931111,0.27707803,90,0.46716043,0.79309636,A,X,AX
2290374,53.31,0.5923334,0.21323642,90,0.35999393,0.7932943,A,X,AX
6140596,53.3,0.5922222,0.3506744,90,0.5921331,0.79349226,A,Y,AY
2890207,53.22,0.5913333,0.2544357,90,0.43027455,0.79368985,A,X,AX
580021,53.2,0.5911111,0.30635384,90,0.51826775,0.7938874,A,Y,AY
2430093,53.170002,0.5907778,0.17835848,90,0.3019045,0.79408485,A,X,AX
4340847,53.12,0.59022224,0.2638223,90,0.44698805,0.7942821,A,X,AX
8920224,53.11,0.59011114,0.20038442,90,0.33957064,0.7944793,A,X,AX
3160363,53.1,0.59,0.2868073,90,0.48611408,0.7946764,A,X,AX
6120515,53.07,0.58966666,0.25911018,90,0.43941805,0.7948735,A,X,AX
6790026,53.06,0.58955556,0.27289918,90,0.46288967,0.79507047,A,X,AX
4640494,53.02,0.5891111,0.33410165,90,0.5671284,0.79526734,A,Y,AY
5710011,53.0,0.5888889,0.26412648,90,0.44851667,0.79546416,A,X,AX
4390635,53.0,0.5888889,0.35572505,90,0.6040614,0.795661,A,Y,AY
6680729,53.0,0.5888889,0.22508147,90,0.38221383,0.7958577,A,X,AX
4300129,53.0,0.5888889,0.734609,90,1.2474493,0.79605454,A,Z,AZ
7240167,52.98,0.5886667,0.2749145,90,0.46701217,0.7962513,A,X,AX
3760041,52.97,0.5885556,0.49998552,90,0.8495128,0.79644793,A,Y,AY
8000340,52.94,0.5882222,0.30670622,90,0.5214122,0.7966445,A,Y,AY
4410108,52.94,0.5882222,0.3500099,90,0.59503007,0.7968411,A,Y,AY
1480806,52.9,0.5877778,0.42315766,90,0.71992797,0.79703754,A,Y,AY
60426,52.9,0.5877778,0.3809591,90,0.6481345,0.797234,A,Y,AY
60351,52.88,0.5875556,0.3028231,90,0.5153948,0.79743034,A,Y,AY
5010715,52.86,0.5873333,0.315964,90,0.5379637,0.7976266,A,Y,AY
6100190,52.85,0.5872222,0.34964195,90,0.5954168,0.79782283,A,Y,AY
8780315,52.81,0.5867778,0.45266458,90,0.7714412,0.79801893,A,Y,AY
5970150,52.8,0.58666664,0.27074596,90,0.46149883,0.798215,A,X,AX
8170462,52.8,0.58666664,0.20997591,90,0.3579135,0.798411,A,X,AX
5070749,52.8,0.58666664,0.33660567,90,0.5737597,0.79860705,A,Y,AY
4060074,52.79,0.58655554,0.25470477,90,0.4342381,0.7988031,A,X,AX
8090460,52.78,0.58644444,0.37086087,90,0.6323888,0.7989991,A,Y,AY
7800672,52.77,0.58633333,0.3383717,90,0.57709783,0.799195,A,Y,AY
2680118,52.75,0.5861111,0.43980512,90,0.7503784,0.79939085,A,Y,AY
8880122,52.66,0.5851111,0.40987322,90,0.70050496,0.7995864,A,Y,AY
4940638,52.62,0.58466667,0.25225812,90,0.4314563,0.7997818,A,X,AX
1230050,52.61,0.58455557,0.2941381,90,0.5031825,0.7999771,A,Y,AY
6270530,52.6,0.5844444,0.31405684,90,0.53735965,0.80017245,B,Y,BY
5760682,52.6,0.5844444,0.24990384,90,0.42759216,0.8003677,B,X,BX
2110259,52.6,0.5844444,0.3398318,90,0.5814613,0.800563,B,Y,BY
7020618,52.6,0.5844444,0.25699696,90,0.43972868,0.8007583,B,X,BX
1760644,52.6,0.5844444,0.32357243,90,0.5536411,0.80095357,B,Y,BY
7580074,52.59,0.58433336,0.22558314,90,0.38605213,0.8011489,B,X,BX
3900093,52.56,0.584,0.24985299,90,0.42783046,0.80134404,B,X,BX
7500293,52.55,0.5838889,0.22980057,90,0.393569,0.8015392,B,X,BX
4310634,52.54,0.5837778,0.24054047,90,0.41204116,0.80173427,B,X,BX
1520212,52.5,0.5833333,0.27813584,90,0.47680432,0.80192924,B,X,BX
1130187,52.5,0.5833333,0.35860217,90,0.6147466,0.80212414,B,Y,BY
1880452,52.5,0.5833333,0.36970988,90,0.6337884,0.8023191,B,Y,BY
7860377,52.5,0.5833333,0.38635433,90,0.66232175,0.802514,B,Y,BY
5540200,52.47,0.583,0.33120295,90,0.5681011,0.80270886,B,Y,BY
2890500,52.47,0.583,0.45432863,90,0.7792944,0.8029037,B,Y,BY
1020181,52.46,0.5828889,0.26520818,90,0.45498925,0.80309844,B,X,BX
4940108,52.45,0.5827778,0.35291094,90,0.60556686,0.8032932,B,Y,BY
1570478,52.4,0.5822222,0.21177568,90,0.36373684,0.80348784,B,X,BX
1540233,52.34,0.58155555,0.26914725,90,0.46280575,0.80368215,B,X,BX
6650843,52.31,0.58122224,0.3546032,90,0.61009914,0.8038764,B,Y,BY
2500219,52.3,0.5811111,0.28830945,90,0.49613485,0.8040706,B,X,BX
5400253,52.3,0.5811111,0.26261196,90,0.45191354,0.8042648,B,X,BX
50194,52.27,0.58077776,0.3999023,90,0.6885634,0.80445886,B,Y,BY
1780224,52.27,0.58077776,0.16960779,90,0.2920356,0.8046529,B,X,BX
3630831,52.25,0.58055556,0.41382393,90,0.71280676,0.80484694,B,Y,BY
4380296,52.23,0.58033335,0.2801663,90,0.48276788,0.8050409,B,X,BX
7810806,52.2,0.58,0.3487377,90,0.60127187,0.80523473,B,Y,BY
8510473,52.2,0.58,0.2860816,90,0.49324417,0.80542856,B,X,BX
1820321,52.170002,0.5796667,0.26656556,90,0.4598601,0.8056223,B,X,BX
7560187,52.17,0.5796667,0.37187183,90,0.641527,0.805816,B,Y,BY
8370109,52.16,0.5795556,0.2576467,90,0.4445591,0.8060097,B,X,BX
2950547,52.15,0.57944447,0.3662392,90,0.63205224,0.80620337,B,Y,BY
290764,52.15,0.57944447,0.25493935,90,0.439972,0.806397,B,X,BX
8150806,52.100002,0.5788889,0.33903182,90,0.58565956,0.80659044,B,Y,BY
2120452,52.100002,0.5788889,0.24563353,90,0.42431894,0.80678385,B,X,BX
2340062,52.1,0.5788889,0.4405039,90,0.7609472,0.80697733,B,Y,BY
2270804,52.09,0.5787778,0.21162203,90,0.36563605,0.80717075,B,X,BX
8460044,52.05,0.5783333,0.53337014,90,0.92225385,0.807364,B,Y,BY
7000255,52.04,0.5782222,0.3948135,90,0.68280584,0.8075573,B,Y,BY
810038,52.0,0.5777778,1.078886,90,1.8673027,0.80775034,B,Z,BZ
3050424,51.99,0.5776667,0.42772734,90,0.74043965,0.80794334,B,Y,BY
2550293,51.99,0.5776667,0.26304632,90,0.45536003,0.8081364,B,X,BX
1520645,51.920002,0.5768889,0.55246055,90,0.957655,0.80832916,B,Y,BY
5590554,51.82,0.57577777,0.39603364,90,0.6878238,0.80852157,B,Y,BY
5650100,51.77,0.57522225,0.3158944,90,0.5491693,0.8087138,B,Y,BY
7150183,51.760002,0.57511115,0.30408916,90,0.5287485,0.808906,B,Y,BY
5610559,51.760002,0.57511115,0.25158036,90,0.4374465,0.80909824,B,X,BX
3230481,51.74,0.5748889,0.2661977,90,0.46304202,0.8092903,B,X,BX
1450816,51.7,0.5744445,0.19346695,90,0.33678964,0.8094823,B,X,BX
4270363,51.69,0.5743333,0.29354113,90,0.5110989,0.8096742,B,Y,BY
7070058,51.68,0.5742222,0.27383247,90,0.47687545,0.80986613,B,X,BX
4200200,51.670002,0.5741111,0.25089902,90,0.4370217,0.810058,B,X,BX
5930634,51.65,0.5738889,0.2161964,90,0.3767217,0.8102498,B,X,BX
1390218,51.64,0.5737778,0.3240841,90,0.5648251,0.81044155,B,Y,BY
3810428,51.64,0.5737778,0.23016153,90,0.40113357,0.8106333,B,X,BX
6580006,51.61,0.5734444,0.4277066,90,0.74585533,0.81082493,B,Y,BY
2480820,51.600002,0.5733334,0.43725395,90,0.76265216,0.8110165,B,Y,BY
220666,51.600002,0.5733334,0.2642777,90,0.46094942,0.8112081,B,X,BX
7820112,51.600002,0.5733334,0.3527739,90,0.6153033,0.8113997,B,Y,BY
4940099,51.600002,0.5733334,0.34012556,90,0.5932422,0.81159127,B,Y,BY
3230387,51.600002,0.5733334,0.39285758,90,0.68521667,0.81178284,B,Y,BY
7550092,51.6,0.5733333,0.5626582,90,0.9813806,0.8119744,B,Y,BY
620021,51.6,0.5733333,0.33680588,90,0.5874521,0.812166,B,Y,BY
7120422,51.57,0.573,0.40016976,90,0.69837654,0.8123574,B,Y,BY
1390363,51.57,0.573,0.2781821,90,0.48548356,0.8125489,B,X,BX
3010026,51.530003,0.5725556,0.28712273,90,0.5014757,0.81274027,B,Y,BY
2650848,51.5,0.57222223,0.24587737,90,0.4296886,0.8129315,B,X,BX
5830578,51.5,0.57222223,0.23608595,90,0.4125774,0.8131227,B,X,BX
7100377,51.5,0.57222223,0.4025279,90,0.7034468,0.8133139,B,Y,BY
7530172,51.48,0.57199997,0.27993658,90,0.48939964,0.8135051,B,X,BX
700339,51.48,0.57199997,0.27795076,90,0.48592794,0.81369627,B,X,BX
1470016,51.47,0.5718889,0.28438342,90,0.49727038,0.81388736,B,X,BX
4740635,51.45,0.57166666,0.34965554,90,0.61164236,0.81407845,B,Y,BY
4170345,51.44,0.57155555,0.24331008,90,0.42569804,0.8142694,B,X,BX
6590579,51.37,0.5707778,0.3785075,90,0.6631434,0.8144602,B,Y,BY
8930026,51.31,0.57011116,0.3100326,90,0.5438108,0.8146507,B,Y,BY
4170439,51.3,0.57,0.6165234,90,1.08162,0.8148412,B,Z,BZ
640259,51.3,0.57,0.27821663,90,0.48809937,0.81503165,B,X,BX
3480027,51.3,0.57,0.47769344,90,0.83805865,0.81522214,B,Y,BY
7500806,51.28,0.5697778,0.3343986,90,0.586893,0.8154126,B,Y,BY
7130291,51.24,0.5693334,0.25529802,90,0.4484157,0.8156028,B,X,BX
1370108,51.23,0.5692222,0.36987162,90,0.6497842,0.81579304,B,Y,BY
110560,51.22,0.5691111,0.31993553,90,0.5621671,0.81598324,B,Y,BY
6130116,51.22,0.5691111,0.34061626,90,0.59850574,0.81617343,B,Y,BY
220422,51.2,0.5688889,0.42071217,90,0.7395331,0.8163635,B,Y,BY
2650656,51.2,0.5688889,0.27419934,90,0.48199102,0.81655365,B,X,BX
3850810,51.18,0.5686667,0.38776863,90,0.68189085,0.81674373,B,Y,BY
3010670,51.100002,0.5677778,0.21296608,90,0.37508702,0.81693345,B,X,BX
2490689,51.1,0.56777775,0.2875029,90,0.50636524,0.8171232,B,Y,BY
